Order ID,Order Date,Order Mode,Customer ID,Product ID,Sales,Cost Price,Quantity,Discount
TDE-058181,05/04/2023,Online,RQ096077,01JZ3NR7BPZNZNH9BF46F37VRA,59.24,23.746,15,
WDK-306294,6/23/2023,In-Store,NY049268,01JZ3NCDV9SGSZANF6R2R774J2,1.54,0.437,16,0.06
PPD-983340,12/02/2023,Online,OS020139,01JZ3NCA08999XBCB870FX3WPW,15.24,4.547,5,0.02
FIG-947268,07/01/2023,In-Store,UQ089950,01JZ3NTBGS7CADRDT1PH54PJ3N,25.24,10.146,13,
EXS-190885,10/22/2023,Online,VB001957,01JZ3NR4F9858ZMQG216W3CAJJ,49.24,19.746,15,0.07
VML-002732,1/27/2023,In-Store,LR077329,01JZ3NSYPGE5N8VHXNKAD7X1TS,44.24,17.746,9,0.06
VDN-868485,6/19/2023,Online,CM046960,01JZ3NCFQ1F05WC180ACATCMM9,12.24,3.647,18,
FAE-026665,6/27/2023,In-Store,HV018059,01JZ3NR10VGV9S70GCJPYFQ2AJ,4.74,1.946,1,0.07
JGC-907199,2/24/2023,Online,NA036698,01JZ3NTBEPWS0TSWZ9RMRW80HG,29.24,11.746,11,0.04
JED-055869,8/20/2023,In-Store,CP044965,01JZ3NR589GPXR14FGCJPNBSGH,2.04,0.866,11,0.04
BMP-071736,11/09/2023,Online,WC023216,01JZ3NR7BPZNZNH9BF46F37VRA,59.24,23.746,13,0
VIA-793641,3/18/2023,In-Store,AF072209,01JZ3NR4NXY0N9A7E2KYVQS0F3,12.24,4.946,4,0.05
VRI-446822,12/04/2023,Online,YA047157,01JZ3NT957XX69NBH7FKXCDPG7,3.54,1.466,1,0.04
JJG-269830,7/28/2023,In-Store,CE004151,01JZ3NR3ZXGXMWJCYTRV3A1DMS,19.24,7.746,11,0.01
GFQ-349867,6/17/2023,Online,JG097941,01JZ3NCBNPCCRRGRS3GXHRQ0ED,3.44,1.007,19,
LMC-430268,05/03/2023,In-Store,KA019970,01JZ3NTK71Q7AN80KBN66TZBV1,6.24,2.546,14,0.09
RES-203805,4/16/2023,Online,VJ028289,01JZ3NSYHSGQ83PTBKHDNB40TZ,5.74,2.346,9,0.09
GIK-496619,10/20/2023,In-Store,SC014154,01JZ3NT7W6RZMZRVH016PQBKF1,9.24,3.746,14,0.05
XFN-306890,11/20/2023,Online,PO051840,01JZ3NCAX6WWWV09C9PAQST096,22.24,6.647,15,0.06
JGV-029148,11/08/2023,In-Store,YD052057,01JZ3NR98A2V1927YWS5KC25XK,2.64,1.106,8,0.07
RHQ-124574,12/06/2023,Online,IG063677,01JZ3NR72BAW6EZNF8X3EM1NCQ,4.74,1.946,4,0.02
YEV-292441,12/26/2023,In-Store,XE067648,01JZ3NCH0TV9XB0N7JV76JYJZS,29.24,8.747,7,0.07
LCU-319866,05/07/2023,Online,RS028872,01JZ3NRAWS7WV13FEN3N4G2AAZ,2.24,0.946,13,0.03
OBU-758487,12/23/2023,In-Store,UB067995,01JZ3NTD4A5334RR1WQT613HVB,1.74,0.746,8,0.07
BPE-382397,02/10/2023,Online,ZI098016,01JZ3NSZBQDE687R50SSTZMWXE,7.24,2.946,10,0.03
KPU-074715,9/16/2023,In-Store,ZK001268,01JZ3NR546PS969FMS46Y0DA7E,4.04,1.666,16,0.09
CCU-984855,5/19/2023,Online,KT037446,01JZ3NR0MV8F0ZQAKA7T8TYEAR,2.74,1.146,10,0.01
OOI-020319,05/01/2023,In-Store,UN055096,01JZ3NR72BAW6EZNF8X3EM1NCQ,4.74,1.946,8,0.04
FMA-261913,03/06/2023,Online,TP059758,01JZ3NR78T607XN8MYTVSVSVAR,5.24,2.146,6,0.02
ZRA-529643,9/26/2023,In-Store,WH010152,01JZ3NR9SNJ3474R8AKZQ147AE,39.24,15.746,17,0.07
WDF-120361,12/14/2023,Online,DR012165,01JZ3NT56PV7E8E25VAQHV3M4D,69.24,27.746,12,0.01
GOT-786818,12/04/2023,In-Store,HG065810,01JZ3NTFTVVBWCM2CM9YNJSVV2,3.54,1.466,8,0.01
CMA-121885,5/25/2023,Online,PU069170,01JZ3NC9S48AQTAAVMVZG11T08,2.74,0.797,7,
AWD-511462,10/21/2023,In-Store,WT058286,01JZ3NRA34M61113YYA8NCT0S9,2.04,0.866,16,0.05
ANQ-901668,6/29/2023,Online,RH030322,01JZ3NT9M3PJA02SQKQE863JC3,2.24,0.946,3,0.03
GTQ-233693,6/30/2023,In-Store,TC035481,01JZ3NR2QSK8TSZDXPHYCYRMP7,129.24,51.746,18,0.08
NZC-621795,03/09/2023,Online,ZQ005480,01JZ3NCH6VM697QRD1H068T6DZ,3.04,0.887,5,0.08
AEW-912319,07/06/2023,In-Store,VR060474,01JZ3NCBGEYYAHS2N40TP33Y0P,1.24,0.347,8,0.1
WDZ-856215,02/05/2023,Online,YD003006,01JZ3NT3DZNMWT1JQS7XFA880R,4.24,1.746,6,0.07
CCO-556661,4/13/2023,In-Store,EX088207,01JZ3NCASAF8P20XD20FB2Z8RD,5.24,1.547,3,0.08
CET-607545,04/04/2023,Online,CY025172,01JZ3NTH4HGMNT66VBQCR6ZW5T,29.24,11.746,14,0.05
TVJ-334434,5/21/2023,In-Store,QT044564,01JZ3NCCD3FSY3K2RGC07P015T,1.24,0.347,7,0.04
KZO-191391,07/01/2023,Online,YT004530,01JZ3NC9JWB0J9QBNBQQS9ZRY7,19.24,5.747,14,0.07
MXO-713001,5/16/2023,In-Store,JY011577,01JZ3NSZBQDE687R50SSTZMWXE,7.24,2.946,20,0.04
KJG-613434,08/07/2023,Online,YN022030,01JZ3NCAV1WMG78B63W6YNN6QE,4.74,1.397,16,0.03
IPH-130755,04/07/2023,In-Store,HR079162,01JZ3NR1DFC3YDK9JT3BFVCXJH,29.24,11.746,10,0.07
UJM-381582,5/21/2023,Online,WQ078606,01JZ3NCATRMM1NE5DD1RZ9YEKF,59.24,17.747,19,0.01
EEC-952871,01/12/2023,In-Store,IN023389,01JZ3NSYJ5FQN5P7Z6YE0CBEW2,1.24,0.546,11,0.05
HSP-557748,04/09/2023,Online,ZY052030,01JZ3NTAJJMK1987R9CXRCNGTP,1.44,0.626,18,0.09
SJI-230993,2/22/2023,In-Store,AO032434,01JZ3NSYJ5FQN5P7Z6YE0CBEW2,1.24,0.546,3,0.02
HTD-732269,05/04/2023,Online,OU059972,01JZ3NR51D4EWNJYDGEE1N9V9B,19.24,7.746,11,0.06
YAU-310700,3/17/2023,In-Store,RN019727,01JZ3NRA34M61113YYA8NCT0S9,2.04,0.866,6,0.1
NVB-035586,12/24/2023,Online,GH010525,01JZ3NCCKVXA0APK8H615R12NA,59.24,17.747,18,0
UIJ-158732,8/18/2023,In-Store,EQ019563,01JZ3NR7D2NH1G4YEW79JQPBNV,39.24,15.746,11,0.05
HIS-683651,09/08/2023,Online,HX021080,01JZ3NR4GWSBB8JK7S9CM60J6A,14.24,5.746,18,0.07
OVN-885469,9/15/2023,In-Store,RV069987,01JZ3NR2EK9A66CPPMW9B39A91,9.24,3.746,12,0.03
NLQ-317019,3/28/2023,Online,FX045804,01JZ3NTAJJMK1987R9CXRCNGTP,1.44,0.626,9,
YJF-636458,4/29/2023,In-Store,WT075805,01JZ3NR8BYD6NGCCEF0V31WM0B,28.24,11.346,4,0.1
RXC-181837,04/04/2023,Online,SX079007,01JZ3NR3MVFN27ZZ8NK4FBBGAR,24.24,9.746,2,0.07
AEV-454125,9/17/2023,In-Store,BW029792,01JZ3NCF0JPCH0PFJ73R0K606R,2.24,0.647,12,0.05
RKW-833231,03/09/2023,Online,DZ090884,01JZ3NR34SPR4CTQ079M41BCZ4,0.14,0.106,14,0.07
NOS-681689,10/05/2023,In-Store,YX046571,01JZ3NTB45J2S6RSZ8GPDHY3CS,24.24,9.746,10,0.04
LSU-363006,03/01/2023,Online,DY058096,01JZ3NTKQ0C71GKYS46JH4XYBP,129.24,51.746,12,0.01
NEB-873642,7/26/2023,In-Store,YU072726,01JZ3NR40HK6JXB83ES2W6816G,4.24,1.746,5,
KOF-657962,6/27/2023,Online,SS009770,01JZ3NR10VGV9S70GCJPYFQ2AJ,4.74,1.946,10,
ODP-449758,11/18/2023,In-Store,SU042455,01JZ3NC9BMEZET9VP9PBN1FDA1,3.24,0.947,13,0.02
AAR-818785,12/07/2023,Online,NQ046524,01JZ3NR4K3GEDM8FTY0WZ05QDW,29.24,11.746,6,0.01
PFG-928876,10/12/2023,In-Store,BG073142,01JZ3NQZXX8EW827CMPM8YRB0G,3.44,1.426,15,0.06
QMU-165129,9/29/2023,Online,AI033136,01JZ3NTKQVNV3JQFH1890HZEPJ,3.24,1.346,20,0.03
TDG-610835,9/27/2023,In-Store,NK039641,01JZ3NT9NQRB595YV5J5BHH731,89.24,35.746,17,0.06
CSM-194443,09/08/2023,Online,QG016013,01JZ3NR3FSNXB1F5XCE1MJH2M6,29.24,11.746,18,0.05
DNH-960370,5/20/2023,In-Store,IS034813,01JZ3NCANMKZ7CT3PF9EFBSTJ9,49.24,14.747,2,0.07
TYC-217018,4/25/2023,Online,HH028402,01JZ3NR70PXFAY6X8HY9ENFHBA,29.24,11.746,18,
XGX-867609,7/13/2023,In-Store,QE006265,01JZ3NR58T2JFQQ61DDZ49S6QN,14.24,5.746,18,0.07
KEQ-301999,06/07/2023,Online,RL017752,01JZ3NT8XGEXF8HPFCJAZCHSZ6,5.24,2.146,20,0.08
HVS-339441,10/01/2023,In-Store,AM048144,01JZ3NCAAWB4F6XP9VFQWY135A,7.24,2.147,2,0.05
JXM-384984,2/26/2023,Online,MW029835,01JZ3NTAJJMK1987R9CXRCNGTP,1.44,0.626,7,0.03
ICG-259630,11/07/2023,In-Store,FO018903,01JZ3NCDJMG02H5R6WMNJSD9NZ,24.24,7.247,15,0
XTZ-332594,04/08/2023,Online,YV099173,01JZ3NR5ZMHX20KE3AP4229EB5,4.24,1.746,11,0.01
GEQ-396502,7/30/2023,In-Store,JB029525,01JZ3NR27M8AEFN8XG398R4M61,2.24,0.946,16,0.04
EJJ-273050,11/06/2023,Online,PL027931,01JZ3NTJZFAPR5M95027AT7SYK,2.54,1.066,2,0.02
LYB-670759,01/01/2023,In-Store,SQ041732,01JZ3NCFG0QHZ1VCJPN7TXZQTN,39.24,11.747,18,0.07
KSW-164661,09/02/2023,Online,RX050906,01JZ3NC9Q1VT5A4C4CZ0K5927N,44.24,13.247,14,0.08
RYA-874601,9/18/2023,In-Store,TW056855,01JZ3NR53W95QPVZ0HD5JKS01J,4.04,1.666,14,0.04
WTS-498135,11/19/2023,Online,WB093781,01JZ3NR82GJ3WGQG2262SJT6MJ,89.24,35.746,19,0.05
VJL-909735,2/13/2023,In-Store,DU067138,01JZ3NR2636X7KVN84BQPBH7YC,49.24,19.746,6,0.04
XWP-497108,08/08/2023,Online,EX025743,01JZ3NR9NCHFZY84F36ZT1WMJQ,7.74,3.146,5,0.08
WRV-616926,08/04/2023,In-Store,IJ064580,01JZ3NCBKWN2D2WFX8ZCFHMNG6,49.24,14.747,3,0.03
HOE-201115,6/27/2023,Online,GI072825,01JZ3NCAE7WM608F4447Q0H44T,89.24,26.747,20,0.1
NNC-465406,10/09/2023,In-Store,XQ074995,01JZ3NSXYQDRB7DA84A3DA7XTM,4.24,1.746,12,0.03
RZO-994044,12/28/2023,Online,ZL079039,01JZ3NCCGBTPGTKCJEBB1FVSJZ,179.24,53.747,4,0.04
QCM-425789,12/17/2023,In-Store,QU018207,01JZ3NR5M2JYXX42EERBNXRMRC,1.14,0.506,2,
KVG-824755,6/22/2023,Online,QK062214,01JZ3NR4ASNJNCW588HWSCYWZ5,3.54,1.466,3,0.06
GOI-154426,12/08/2023,In-Store,WO082294,01JZ3NTHEAYPNP1GQGM7FAQDN0,0.64,0.306,9,0.01
GUH-686009,07/01/2023,Online,UL041715,01JZ3NSWA8BWVV9TH7NECS08N9,4.74,1.946,16,0.01
JKM-536948,04/04/2023,In-Store,KM031739,01JZ3NRAQMWJDY6JCDKQT3Q90F,4.24,1.746,7,0.03
PKU-262476,02/11/2023,Online,FC032636,01JZ3NR9WVKXG4VHXKBSXA3T5J,2.54,1.066,18,
PXW-365645,4/15/2023,In-Store,LA028763,01JZ3NR478FFDYEZB04R48DMQM,7.74,3.146,4,0.06
BRX-199279,12/01/2023,Online,KQ036223,01JZ3NR5M2JYXX42EERBNXRMRC,1.14,0.506,5,0.03
WWL-588213,3/14/2023,In-Store,HB066379,01JZ3NT95H5E9V81CJWGVW7Q5Q,1.74,0.746,19,0.05
LVC-835369,6/29/2023,Online,CF045046,01JZ3NC9EHJ03VMTPJATE37342,34.24,10.247,14,0.05
HPH-598240,6/14/2023,In-Store,IW015145,01JZ3NR2HM9DE39M9WJSA1TM5B,39.24,15.746,12,
ALV-090249,1/15/2023,Online,HT074679,01JZ3NCGS0QP766SVRA5B6KN0S,2.74,0.797,16,0.1
TGN-207487,11/28/2023,In-Store,SF010331,01JZ3NTFXNFXSXYYEK9FTRGEG0,2.24,0.946,17,0.03
TRN-799964,6/29/2023,Online,CA097478,01JZ3NR4P5HHF7JERM1NKP0DRN,24.24,9.746,9,
DHN-020846,08/01/2023,In-Store,DM088657,01JZ3NCCC1JRBG2Q2FKG0ER065,14.24,4.247,18,0.05
OBC-447643,03/07/2023,Online,AY007463,01JZ3NCBAJZMBCSAWWX084G4DZ,59.24,17.747,4,0.02
NSE-748018,09/02/2023,In-Store,WJ075313,01JZ3NTHWCVX3NBQPJ6RPJS88Q,24.24,9.746,5,0.02
RXN-957196,01/08/2023,Online,BY000645,01JZ3NC9ETTP8QPZ6WJZWSBZRF,2.24,0.647,10,0.02
PPL-424623,9/13/2023,In-Store,YY066124,01JZ3NR54TYRJAE0REVD7DTTP5,89.24,35.746,19,0.08
TOQ-063414,9/22/2023,Online,QB072843,01JZ3NTHC8ZCSRX314CW39GE63,2.54,1.066,13,0.06
QCA-891606,5/27/2023,In-Store,FM017162,01JZ3NTDCG21Y0NJWF49GNJBFW,24.24,9.746,2,0.06
SJH-187908,02/04/2023,Online,KN022345,01JZ3NCC2DVY5SYP5BWVPWH2FY,3.24,0.947,18,0.06
ETQ-236315,4/28/2023,In-Store,OA062579,01JZ3NR4GWSBB8JK7S9CM60J6A,14.24,5.746,12,
MCZ-133398,8/15/2023,Online,DX039478,01JZ3NR08J7EG9XW17NYPS52F9,19.24,7.746,2,0.07
GPX-624804,03/12/2023,In-Store,MF006009,01JZ3NCBEMP8K4MV0Q4768XQ1X,2.04,0.587,10,0.08
JXG-924211,10/22/2023,Online,FQ000528,01JZ3NCB2624NF7A7G8RRSPATS,5.24,1.547,14,0.05
ZQF-302443,08/01/2023,In-Store,VM048942,01JZ3NCEYAN4NK0AN9B0DGGXHN,39.24,11.747,6,0.04
RHX-079340,12/03/2023,Online,LE032482,01JZ3NTF5C617JTFPGHW671NRB,4.24,1.746,8,0.03
EPB-120973,7/22/2023,In-Store,HA069248,01JZ3NQZBCPZ90DW7RCJNE0XV1,29.24,11.746,6,0.09
CKF-830276,12/13/2023,Online,PA017503,01JZ3NTKF7NRPEX4NY37DPFX1D,49.24,19.746,16,0.04
PNX-196801,3/20/2023,In-Store,MG088001,01JZ3NSX8TV9JBR2H9P32ACQX2,3.74,1.546,2,0.08
TWC-879493,9/16/2023,Online,PC099530,01JZ3NCAQYKCG8TQR206AA1ZRK,34.24,10.247,8,0.02
QLL-838193,9/14/2023,In-Store,XE094018,01JZ3NT957XX69NBH7FKXCDPG7,3.54,1.466,8,0.05
BQL-609939,8/24/2023,Online,QU087388,01JZ3NR94Q9FST7VEFJFRHH2Z6,1.24,0.546,6,0.07
QZC-072398,1/21/2023,In-Store,OC065566,01JZ3NCEW3PQZ56BG8RRZ1H49N,4.74,1.397,13,0.04
NUZ-276704,2/15/2023,Online,WL062350,01JZ3NR9H85QMA195GW5FFGWNM,29.24,11.746,14,0.02
ADW-196951,5/31/2023,In-Store,SD002898,01JZ3NC9RVVD2Q59Q4S0F56Y3S,22.24,6.647,14,0.06
HQM-344379,04/04/2023,Online,KV009464,01JZ3NRA5M07QEJD8A900FQDRR,6.24,2.546,3,0.05
XAO-869603,12/27/2023,In-Store,SK062654,01JZ3NR2S38117780N913JRKC4,4.24,1.746,10,0.06
QVW-167424,06/02/2023,Online,PL048663,01JZ3NR2GA1PYYJYACA3HGP21P,19.24,7.746,11,0.04
DTR-089951,5/24/2023,In-Store,GG001675,01JZ3NCGXV2V0M59ATFCWZYC82,29.24,8.747,8,0.08
OJU-008645,5/16/2023,Online,HN065686,01JZ3NR36YDQBH9Q4KNCSQDAQ5,3.04,1.266,5,0.08
MAU-293583,02/07/2023,In-Store,WS083002,01JZ3NTHX0N1PP4F7Y1TE1N6S2,10.24,4.146,15,0.09
SGX-433567,11/14/2023,Online,ND092128,01JZ3NCC70Z2R2F4EXCDGYAT5K,34.25,10.25,11,
XLY-292245,11/12/2023,In-Store,MR034148,01JZ3NCFX2468YPNRF3YMTWRV4,7.24,2.147,9,0.03
TAD-767431,04/05/2023,Online,QZ037331,01JZ3NCA5XB7A5XRZ18WG0YQ4X,2.54,0.737,8,0.08
RUG-846084,11/28/2023,In-Store,WY016116,01JZ3NR2GA1PYYJYACA3HGP21P,19.24,7.746,12,
OKF-479937,12/08/2023,Online,HZ014416,01JZ3NR8RKXACC9AS2J3DS22F2,3.54,1.466,12,0
PMU-042925,12/27/2023,In-Store,UH084352,01JZ3NSYT9K9SD186ESMJ7N0SX,0.54,0.266,4,0.08
VFJ-231986,07/08/2023,Online,TQ083990,01JZ3NR18Q994VDHZM1HE0JEZD,22.24,8.946,14,0
GDL-370379,7/17/2023,In-Store,HT072634,01JZ3NR6FM947MW625MYESED0R,4.74,1.946,3,0
BJV-546782,05/05/2023,Online,NS033469,01JZ3NR5EKYAT69QM1WDJ0C3FK,299.24,119.746,3,0.03
DQP-037326,12/18/2023,In-Store,NJ066383,01JZ3NTHC8ZCSRX314CW39GE63,2.54,1.066,14,
JCT-552904,2/14/2023,Online,GG024660,01JZ3NTKNXP3HJD0X5H9B7VHVE,2.24,0.946,18,0.02
JXZ-860745,10/14/2023,In-Store,WW097282,01JZ3NCC5ND22EGGD8EK3DMXCB,199.24,59.747,11,0.03
VRO-498318,06/05/2023,Online,HD002706,01JZ3NQZR5MA98KEMSBNQXGMMW,29.24,11.746,14,0.08
SSK-356189,9/23/2023,In-Store,FM062393,01JZ3NSXYQDRB7DA84A3DA7XTM,4.24,1.746,13,0.08
CRC-206152,02/11/2023,Online,WD022327,01JZ3NTCW087FWFADDV24R0FBW,59.24,23.746,7,0.02
IGE-767427,2/23/2023,In-Store,KR048209,01JZ3NCG1K22AZ0T99GT9G5EXJ,35.24,10.547,16,0.07
FTQ-372878,12/04/2023,Online,LK027169,01JZ3NCAA802W1BZ6S33S6VQE6,15.24,4.547,1,0.07
GMF-880970,05/07/2023,In-Store,ZN087317,01JZ3NCATB7DPT7B8N67YKQEDG,49.24,14.747,6,0.06
GUL-560836,8/30/2023,Online,YB075027,01JZ3NR5D8HVQP8MZHCS5RVWQB,2.14,0.906,20,0.09
VSY-586221,3/16/2023,In-Store,BL031724,01JZ3NT1CY4423EQ1EXZJ9YY0K,49.24,19.746,3,0.05
XUM-269247,3/14/2023,Online,NK049074,01JZ3NR8CPHANP4RTQ49H4PZYK,3.54,1.466,15,0.04
JVZ-795899,3/15/2023,In-Store,ZA022712,01JZ3NCG1XR9VE4JBYB92Z3Y93,3.24,0.947,19,0.06
KGP-776224,10/07/2023,Online,YZ002599,01JZ3NR7BE0HQS2S5TQHYV1DN0,2.24,0.946,19,0.07
VCL-435630,11/02/2023,In-Store,UW090684,01JZ3NTGHA2Z08EEPBNZX59ZBG,19.24,7.746,10,0.04
GWU-698269,04/02/2023,Online,XQ070266,01JZ3NR4TDH4Q7VTBVJ4VDWNBH,4.24,1.746,13,0.1
DYW-084467,1/25/2023,In-Store,ON002160,01JZ3NT3Y6992R3PXBFP1WZ63W,49.24,19.746,8,0.03
JZN-519630,05/04/2023,Online,DT032715,01JZ3NR31D4W0HHFRPY9DKTQ6E,24.24,9.746,14,0.03
VQZ-773109,02/12/2023,In-Store,JM089127,01JZ3NR589GPXR14FGCJPNBSGH,2.04,0.866,11,0.08
THX-771310,10/26/2023,Online,BH012184,01JZ3NTE0WKV3KV5DZG1RJW9PS,45.24,18.146,9,0.05
EPE-677152,1/24/2023,In-Store,ON062660,01JZ3NCBGRY32M109TS1NHZGKH,29.25,8.75,9,0
LXE-668912,9/29/2023,Online,DX003902,01JZ3NCBCXA7X8WDKR93G54VMX,99.24,29.747,1,0.02
RSH-189789,11/21/2023,In-Store,DR089220,01JZ3NTBGS7CADRDT1PH54PJ3N,25.24,10.146,1,0.05
EBN-907093,5/26/2023,Online,NH020821,01JZ3NT4ZZ7W1K4N95CYZYTANF,4.24,1.746,3,0.09
OYD-508941,9/24/2023,In-Store,VY086631,01JZ3NR54GNP566953HCSRASNA,19.24,7.746,19,0.04
JMN-725691,11/29/2023,Online,MN006864,01JZ3NCDT53RDH8V03QN229FQT,8.24,2.447,13,0.08
RYG-433672,5/30/2023,In-Store,TA055100,01JZ3NT0W7CS0W3AFK08D40KY0,0.74,0.346,1,0
UNS-656035,11/25/2023,Online,TQ028593,01JZ3NT93PBH8PMX1GE0GKH25E,2.74,1.146,17,0.1
MMC-162675,04/08/2023,In-Store,HE073166,01JZ3NR955VWRRV225TP1F55NP,19.24,7.746,11,0.06
MAA-609792,1/30/2023,Online,WJ020117,01JZ3NCA3XEVGABACM6PABXMVS,2.54,0.737,16,0.02
WTJ-015366,7/17/2023,In-Store,ED098042,01JZ3NSW8ZT7AD3MSSXBVS136P,14.24,5.746,5,0.04
VCR-852751,07/01/2023,Online,YS053173,01JZ3NTQHWA581QWWGZ0E8BR0T,3.54,1.466,14,0.01
QCJ-444601,06/01/2023,In-Store,QB076560,01JZ3NC9AMK4SKJBGQM7Q14BZ8,1.24,0.347,10,0.06
FEC-177919,03/04/2023,Online,XH011174,01JZ3NCFNXSXP4C9R3XTT3HCEB,89.24,26.747,15,0.09
WCW-939606,09/01/2023,In-Store,DL081584,01JZ3NTN6XZZARVY8YDCF9GBBH,12.24,4.946,20,0.08
XGK-293803,06/11/2023,Online,OG071109,01JZ3NTAB3P1Y0SP57GW34K6W6,19.24,7.746,14,0
ATH-765502,10/28/2023,In-Store,NN060679,01JZ3NR2FKG04PANE275R3J1VZ,12.24,4.946,13,0.02
OOB-640730,4/15/2023,Online,XV089605,01JZ3NR4KMA0G9RV3Q2M6CRB3D,39.24,15.746,6,
ROR-217381,01/05/2023,In-Store,LG092675,01JZ3NTE8BJGV0VS79VNE2Z5Z3,34.24,13.746,7,0.08
MZU-111048,06/08/2023,Online,YX096257,01JZ3NT8WWGJQBAC3MR3NZHYY1,5.24,2.146,15,0.05
FPJ-183100,06/01/2023,In-Store,TF049332,01JZ3NR5N0VBRXGAJN2DPTPPK0,1.74,0.746,10,0.01
KUH-908475,09/09/2023,Online,BX044593,01JZ3NR61MMJJDB043XZ0WQH6M,29.24,11.746,14,0
XGL-511238,6/16/2023,In-Store,FE085390,01JZ3NR5CYB0ACTXQRHR2TPBTM,3.24,1.346,8,0
JEK-074884,1/21/2023,Online,IG009406,01JZ3NR92GDEJN6XCXDT3XF2Z1,19.24,7.746,10,0.09
ADS-226814,02/05/2023,In-Store,KB036902,01JZ3NR9BREN1RGFHWEAH0J4HJ,10.24,4.146,10,0.06
MXO-591235,12/11/2023,Online,KZ005797,01JZ3NCB9N3BNE4VWXX522ZNYN,359.24,107.747,11,0.02
VYX-912374,01/12/2023,In-Store,UJ027594,01JZ3NSWWK6WY9F5Q88Q6T9P1Y,3.24,1.346,8,0.04
VIN-444925,11/13/2023,Online,SB083069,01JZ3NC9EZBP2T7YDV2PS1NRGY,34.24,10.247,2,0.05
THC-501742,5/24/2023,In-Store,GU089133,01JZ3NC9Y5864GSVSXNJPJ0ZA9,2.24,0.647,11,0.07
MGV-453200,01/12/2023,Online,RN026363,01JZ3NCC5ND22EGGD8EK3DMXCB,199.24,59.747,5,0.04
RYN-989767,5/14/2023,In-Store,WN064607,01JZ3NR48SVNPYA28XHBJZPKHM,18.24,7.346,18,0.01
QDS-546681,7/14/2023,Online,NR077634,01JZ3NCBSEWR00YVEBW25B112A,3.74,1.097,3,0.06
LQN-508025,5/31/2023,In-Store,NE056811,01JZ3NR00X2ZMW9C1RV62AHT52,19.24,7.746,17,0.09
QQX-697978,12/09/2023,Online,LO067783,01JZ3NCBGEYYAHS2N40TP33Y0P,1.24,0.347,14,0.08
BPZ-548040,7/31/2023,In-Store,MI002145,01JZ3NTA96739FC75EP7WZ0X87,39.24,15.746,8,0.07
GKL-471812,4/25/2023,Online,AY095623,01JZ3NTHFDZMXHNVSCYT4B7PPW,12.24,4.946,14,0.03
VKV-639572,3/14/2023,In-Store,ZQ085286,01JZ3NR6A2YVTAF5DGSW0KFX9S,8.24,3.346,13,0.01
ENF-357256,04/10/2023,Online,KK083551,01JZ3NC9SZ65VQHK2WXJCG2MMQ,34.24,10.247,2,0.06
GUH-534804,3/15/2023,In-Store,QL072242,01JZ3NTENGK8NPD9SXV6G23NJ1,2.24,0.946,5,0.03
RVT-117612,4/22/2023,Online,IU062654,01JZ3NR3GS1HW6809TXGSSZ2XN,10.24,4.146,14,0.09
YQF-319423,07/02/2023,In-Store,EQ005180,01JZ3NTBSTMVYQFC7AT36C5YWW,27.24,10.946,19,0.1
HLV-781039,8/13/2023,Online,OD029467,01JZ3NR49PNQVTK6QH1A81RTN9,44.24,17.746,7,0.09
FJD-001790,4/30/2023,In-Store,WQ006977,01JZ3NQZYMEN37E684SXYMNSXZ,24.24,9.746,4,0.05
NDC-744699,10/20/2023,Online,UO066411,01JZ3NTKBANDJFEQPZCCBCEGEY,34.25,13.75,15,0.02
KDQ-003809,05/12/2023,In-Store,KS015006,01JZ3NT7THDXCFGKHBVE3XC4H9,7.24,2.946,4,0.08
UXK-457888,5/13/2023,Online,RB043281,01JZ3NCGAJBZMEKPZVPHK481X5,24.24,7.247,18,0.01
LBL-318881,09/08/2023,In-Store,VA033425,01JZ3NCGCN8ZK6JXPA1BZTYJH5,39.24,11.747,10,0.09
NSK-321339,10/30/2023,Online,QJ057888,01JZ3NCC91DT2SEYK4HX8TATVM,3.24,0.947,17,0.09
HEW-533581,5/20/2023,In-Store,JV099782,01JZ3NR9NCHFZY84F36ZT1WMJQ,7.74,3.146,13,0.08
BRG-998315,04/08/2023,Online,TC072019,01JZ3NR6EKR983FPJPE9RF3ND5,24.24,9.746,5,0.09
IQF-991170,1/17/2023,In-Store,ZZ074998,01JZ3NRA7VZYA3N6FRCF6TC3DJ,2.24,0.946,15,0.09
ILW-512170,10/16/2023,Online,XV006851,01JZ3NTKH728PYKJHMM16MBAS3,15.24,6.146,13,
ZIY-320879,1/28/2023,In-Store,EQ061166,01JZ3NRA1H5936ZQQV4P9N3YR3,29.24,11.746,18,0.03
BCN-897784,09/12/2023,Online,RN084510,01JZ3NRA19FEQVBV58RSDVCZXM,8.24,3.346,3,
UFP-225379,06/07/2023,In-Store,XM056519,01JZ3NR5CYB0ACTXQRHR2TPBTM,3.24,1.346,15,0.06
NHS-320375,9/22/2023,Online,MU065265,01JZ3NR27C8P42VRMSEJHF8Q4P,14.24,5.746,15,0.05
YDI-513213,09/09/2023,In-Store,HR020563,01JZ3NSZJJX76405Q803YS9MPS,29.24,11.746,19,0.05
UCV-705468,11/02/2023,Online,AK090965,01JZ3NR2DJWKWEW0KV6BG0AS44,4.24,1.746,2,0.02
UCH-419352,10/09/2023,In-Store,AL097423,01JZ3NT9481T3VQZB54C6E3KWR,14.24,5.746,18,0.08
